sentence,sentence_with_entity,class,subject_entity,object_entity,영진,준홍
바이트댄스가 전미농구협회(NBA)와 다년간의 파트너십을 체결하여 틱톡을 포함한 바이트댄스 내 플랫폼 사용자들은 NBA 관련 맞춤형 쇼트폼 모바일 콘텐츠를 이용할 수 있게 됐다.,<obj:바이트댄스>가 <sbj:전미농구협회>(NBA)와 다년간의 파트너십을 체결하여 틱톡을 포함한 바이트댄스 내 플랫폼 사용자들은 NBA 관련 맞춤형 쇼트폼 모바일 콘텐츠를 이용할 수 있게 됐다.,org:contract,"{'start': 7, 'text': '전미농구협회', 'type': 'org'}","{'start': 0, 'text': '바이트댄스', 'type': 'org'}",,
야후! 중국: 알리바바 그룹은 미국의 야후!과 협상하여 야후! 중국을 운영한다.,야후! 중국: <obj:알리바바> 그룹은 <sbj:미국의 야후!>과 협상하여 야후! 중국을 운영한다.,org:contract,"{'start': 17, 'text': '미국의 야후!', 'type': 'org'}","{'start': 8, 'text': '알리바바', 'type': 'org'}",,
"2015년 7월, 드롭박스는 컴퓨터 앱에 대해 스트리밍 싱크(streaming sync)를 도입했다.","2015년 7월, <sbj:드롭박스>는 컴퓨터 앱에 대해 <obj:스트리밍 싱크>(streaming sync)를 도입했다.",org:production,"{'start': 10, 'text': '드롭박스', 'type': 'org'}","{'start': 26, 'text': '스트리밍 싱크', 'type': 'poh'}",,
드류 휴스턴은 자신의 USB 플래시 드라이브를 자주 잊고 오는 실수와 기존의 인터넷 파일 공유 서비스의 불편함에 실망해 자신만의 서비스를 만들기 시작했다.,<sbj:드류 휴스턴>은 자신의 <obj:USB> 플래시 드라이브를 자주 잊고 오는 실수와 기존의 인터넷 파일 공유 서비스의 불편함에 실망해 자신만의 서비스를 만들기 시작했다.,no_relation:no_relation,"{'start': 0, 'text': '드류 휴스턴', 'type': 'no_relation'}","{'start': 12, 'text': 'USB', 'type': 'no_relation'}",,
마윈은 손정의를 만났을 때 6분만에 투자를 설득했다고 한다.,<sbj:마윈>은 <obj:손정의>를 만났을 때 6분만에 투자를 설득했다고 한다.,no_relation:no_relation,"{'start': 0, 'text': '마윈', 'type': 'no_relation'}","{'start': 4, 'text': '손정의', 'type': 'no_relation'}",,
틱톡은 2020년 7월 위구르인들의 인권에 대한 관심을 환기시킨 바이럴 동영상의 다른 이용자의 계정을 정지시켰다.,<sbj:틱톡>은 2020년 7월 <obj:위구르인>들의 인권에 대한 관심을 환기시킨 바이럴 동영상의 다른 이용자의 계정을 정지시켰다.,no_relation:no_relation,"{'start': 0, 'text': '틱톡', 'type': 'no_relation'}","{'start': 13, 'text': '위구르인', 'type': 'no_relation'}",,
"TikTok은 Gabe Erwin, Alan Chickin Chow, James Henry, Cosette Rinab과 같은 일부 상위 인플루언서를 통해 시청자들이 앱 사용을 중단하고 휴식을 취하도록 권장하고 있다.","<obj:TikTok>은 <sbj:Gabe Erwin>, Alan Chickin Chow, James Henry, Cosette Rinab과 같은 일부 상위 인플루언서를 통해 시청자들이 앱 사용을 중단하고 휴식을 취하도록 권장하고 있다.",per:employee_of,"{'start': 8, 'text': 'Gabe Erwin', 'type': 'per'}","{'start': 0, 'text': 'TikTok', 'type': 'org'}",,
또한 미국 비디오 앱 ‘뮤지컬리 (Musical.ly)’를 인수하며 지금의 틱톡 생태계를 완성했다.,또한 미국 비디오 앱 ‘<obj:뮤지컬리> (Musical.ly)’를 인수하며 지금의 <sbj:틱톡> 생태계를 완성했다.,org:members,"{'start': 42, 'text': '틱톡', 'type': 'org'}","{'start': 13, 'text': '뮤지컬리', 'type': 'org'}",,
"2018년 10월 - 소프트 뱅크, 미국 투자 펀드 KKR, 미국의 제너럴 아틀란틱 등의 기업이 Bytedance에 대한 투자 의사 표명. 틱톡은 2018년 1분기 전세계 애플 앱스토어 다운로드 순위에서 YouTube를 제치고 1위에 올랐으며,Tik Tok의 미국 월간 다운로드 수가 2018년 9월에 처음으로 YouTube, 페이스북, 인스타그램, 스냅챗을 넘어섰다.","2018년 10월 - <obj:소프트 뱅크>, 미국 투자 펀드 KKR, 미국의 제너럴 아틀란틱 등의 기업이 Bytedance에 대한 투자 의사 표명. 틱톡은 2018년 1분기 전세계 애플 앱스토어 다운로드 순위에서 YouTube를 제치고 1위에 올랐으며,Tik Tok의 미국 월간 다운로드 수가 2018년 9월에 처음으로 YouTube, <sbj:페이스북>, 인스타그램, 스냅챗을 넘어섰다.",no_relation:no_relation,"{'start': 183, 'text': '페이스북', 'type': 'no_relation'}","{'start': 12, 'text': '소프트 뱅크', 'type': 'no_relation'}",,
"2019년 12월, 독일 디지털권리단체인 Netzpolitik.org의 보도에 따르면 틱톡은 사이버불링을 제한하기 위한 노력의 일환으로 장애 사용자는 물론 성소수자 사용자의 동영상을 억압했다고 인정했다.","2019년 12월, <obj:독일 디지털권리단체>인 <sbj:Netzpolitik.org>의 보도에 따르면 틱톡은 사이버불링을 제한하기 위한 노력의 일환으로 장애 사용자는 물론 성소수자 사용자의 동영상을 억압했다고 인정했다.",org:alteranate_names,"{'start': 23, 'text': 'Netzpolitik.org', 'type': 'org'}","{'start': 11, 'text': '독일 디지털권리단체', 'type': 'org'}",,
2018년 1월 - 태국에서 아이폰 사용자들이 가장 많이 다운로드 한 앱 1위 선정,2018년 1월 - <obj:태국>에서 <sbj:아이폰> 사용자들이 가장 많이 다운로드 한 앱 1위 선정,no_relation:no_relation,"{'start': 16, 'text': '아이폰', 'type': 'no_relation'}","{'start': 11, 'text': '태국', 'type': 'no_relation'}",,
"나아가 해외 시장 진출을 위해 틱톡을 만들었으며, 2017년 중국 본토 외 150개 국가 및 지역에서 75개의 언어로 iOS와 안드로이드용 틱톡을 출시했다.","나아가 해외 시장 진출을 위해 <sbj:틱톡>을 만들었으며, <obj:2017>년 중국 본토 외 150개 국가 및 지역에서 75개의 언어로 iOS와 안드로이드용 틱톡을 출시했다.",org:founded,"{'start': 17, 'text': '틱톡', 'type': 'org'}","{'start': 28, 'text': '2017', 'type': 'dat'}",,
"틱톡은 개인정보 보호정책에서 사용정보, IP주소, 사용자의 이동통신사, 고유장치 식별 ID, 키스트로크 패턴, 위치 데이터 등을 수집한다고 기재되어 있다.","<sbj:틱톡>은 개인정보 보호정책에서 사용정보, IP주소, 사용자의 이동통신사, 고유장치 식별 ID, <obj:키스트로크 패턴>, 위치 데이터 등을 수집한다고 기재되어 있다.",no_relation:no_relation,"{'start': 0, 'text': '틱톡', 'type': 'no_relation'}","{'start': 52, 'text': '키스트로크 패턴', 'type': 'no_relation'}",,
이 앱은 주로 중국에서 다운로드되며 사용자 층이 어린이부터 중장년층까지 다양하기 때문에 틱톡보다 다소 나이가 많은 이용자를 보유하고 있다.,이 앱은 주로 중국에서 다운로드되며 사용자 층이 <obj:어린이>부터 중장년층까지 다양하기 때문에 <sbj:틱톡>보다 다소 나이가 많은 이용자를 보유하고 있다.,no_relation:no_relation,"{'start': 49, 'text': '틱톡', 'type': 'no_relation'}","{'start': 27, 'text': '어린이', 'type': 'no_relation'}",,
"이 챌린지는 한강공원의 쓰레기 투기 문제에 대한 관심을 높이고 깨끗한 환경을 조성하는 것으로 목표로, 틱톡의 주 이용자인 젊은 세대까지도 쓰레기 문제를 재밌게 인식하고 환경 보호에 관한 행동을 실천할 수 있도록 했다. '줍줍댄스'라는 춤과 결합하여 쓰레기를 줍는 모습을 안무로 구현하는 등 다소 무거울 수 있는 주제를 재밌게 풀어내어 많은 사람들의 관심을 끌었다.","이 챌린지는 <sbj:한강공원>의 쓰레기 투기 문제에 대한 관심을 높이고 깨끗한 환경을 조성하는 것으로 목표로, 틱톡의 주 이용자인 젊은 세대까지도 쓰레기 문제를 재밌게 인식하고 환경 보호에 관한 행동을 실천할 수 있도록 했다. '<obj:줍줍댄스>'라는 춤과 결합하여 쓰레기를 줍는 모습을 안무로 구현하는 등 다소 무거울 수 있는 주제를 재밌게 풀어내어 많은 사람들의 관심을 끌었다.",no_relation:no_relation,"{'start': 7, 'text': '한강공원', 'type': 'no_relation'}","{'start': 123, 'text': '줍줍댄스', 'type': 'no_relation'}",,
"이에 투티아오는 다음날 텐센트를 상대로 불공정한 경쟁 혐의로 고소했고, 경제적 손실에 대해 9000만 달러를 요구했다.","이에 <obj:투티아오>는 다음날 텐센트를 상대로 불공정한 경쟁 혐의로 고소했고, 경제적 손실에 대해 <sbj:9000만 달러>를 요구했다.",no_relation:no_relation,"{'start': 51, 'text': '9000만 달러', 'type': 'no_relation'}","{'start': 3, 'text': '투티아오', 'type': 'no_relation'}",,
"도널드 트럼프 미국 대통령은 2020년 8월 6일 틱톡을 바이트댄스에서 판매하지 않을 경우 45일 안에 금지한다는 행정명령에 서명했고, 중국 다국적기업 텐센트(Tencent)의 위챗(WeChat) 애플리케이션 또한 반대하며 비슷한 내용의 행정 명령에 서명했다.","<sbj:도널드 트럼프> <obj:미국> 대통령은 2020년 8월 6일 틱톡을 바이트댄스에서 판매하지 않을 경우 45일 안에 금지한다는 행정명령에 서명했고, 중국 다국적기업 텐센트(Tencent)의 위챗(WeChat) 애플리케이션 또한 반대하며 비슷한 내용의 행정 명령에 서명했다.",per:employee_of,"{'start': 0, 'text': '도널드 트럼프', 'type': 'per'}","{'start': 8, 'text': '미국', 'type': 'org'}",,
"바이트댄스는 동영상 업로드, 사용자 프로필 구축, 다이렉트 메시징, 타인의 동영상 댓글 달기 등을 차단하는 틱톡에 아이들 전용 모드를 추가함으로써 콘텐츠의 시청과 녹화를 허용했다.","<sbj:바이트댄스>는 동영상 업로드, 사용자 프로필 구축, 다이렉트 메시징, 타인의 동영상 댓글 달기 등을 차단하는 틱톡에 <obj:아이들 전용 모드>를 추가함으로써 콘텐츠의 시청과 녹화를 허용했다.",org:production,"{'start': 0, 'text': '바이트댄스', 'type': 'org'}","{'start': 64, 'text': '아이들 전용 모드', 'type': 'poh'}",,
2007년 MIT의 졸업자인 드류 휴스턴(Drew Houston)과 아라시 페르도시(Arash Ferdowsi)가 Y 콤비네이터의 벤처기업으로 시작했다.,2007년 MIT의 졸업자인 <obj:드류 휴스턴(Drew Houston)>과 아라시 페르도시(Arash Ferdowsi)가 <sbj:Y 콤비네이터의 벤처기업>으로 시작했다.,org:founded_by,"{'start': 64, 'text': 'Y 콤비네이터의 벤처기업', 'type': 'org'}","{'start': 16, 'text': '드류 휴스턴(Drew Houston)', 'type': 'per'}",,
"틱톡의 정책은 블라디미르 푸틴, 도널드 트럼프, 버락 오바마, 마하트마 간디 등 외국 정상의 특정 명단과 관련된 내용도 금지하고 있는데, 이는 정치적 견해에 대한 논란과 공격을 불러일으킬 수 있기 때문이다.","틱톡의 정책은 <obj:블라디미르 푸틴>, 도널드 트럼프, <sbj:버락 오바마>, 마하트마 간디 등 외국 정상의 특정 명단과 관련된 내용도 금지하고 있는데, 이는 정치적 견해에 대한 논란과 공격을 불러일으킬 수 있기 때문이다.",no_relation:no_relation,"{'start': 27, 'text': '버락 오바마', 'type': 'no_relation'}","{'start': 8, 'text': '블라디미르 푸틴', 'type': 'no_relation'}",,
"2018년 5월 6일, 중국의 충칭시에서 열차의 옥상에 타서 영상을 촬영하고 있던 남성이 고압선을 만져 감전사하는 사고가 발생했다.","2018년 5월 6일, 중국의 충칭시에서 열차의 <obj:옥상>에 타서 영상을 촬영하고 있던 <sbj:남성>이 고압선을 만져 감전사하는 사고가 발생했다.",no_relation:no_relation,"{'start': 46, 'text': '남성', 'type': 'no_relation'}","{'start': 27, 'text': '옥상', 'type': 'no_relation'}",,
인도 정부는 2020년 4월 틱톡에 COVID-19 대유행과 관련된 잘못된 정보를 게시하는 사용자들을 차단해 줄 것을 요청했다.,인도 정부는 2020년 4월 <obj:틱톡>에 <sbj:COVID-19> 대유행과 관련된 잘못된 정보를 게시하는 사용자들을 차단해 줄 것을 요청했다.,no_relation:no_relation,"{'start': 20, 'text': 'COVID-19', 'type': 'no_relation'}","{'start': 16, 'text': '틱톡', 'type': 'no_relation'}",,
"TikTok 개최 &quot;1 백만 오디션&quot; 온라인에서 도전 이벤트.참가자들이 유명 크리에이터의 반열에 오를 수 있도록 하자는 취지에서 마련된 이 오디션은 약 2천여명이 참가해 총 4,329개의 영상을 제작했으며, 140만 개의 좋아요","<obj:TikTok> 개최 ""1 백만 오디션"" 온라인에서 도전 이벤트.참가자들이 유명 크리에이터의 반열에 오를 수 있도록 하자는 취지에서 마련된 이 <sbj:오디션>은 약 2천여명이 참가해 총 4,329개의 영상을 제작했으며, 140만 개의 좋아요",no_relation:no_relation,"{'start': 78, 'text': '오디션', 'type': 'no_relation'}","{'start': 0, 'text': 'TikTok', 'type': 'no_relation'}",,
인도네시아는 2018년 7월 3일 TikTok 애플리케이션을 일시적으로 차단했으나 연령 제한 및 보안 매커니즘 등의 후속조치 이후 일주일 만에 차단 조치를 해제했다.,<sbj:인도네시아>는 2018년 7월 3일 <obj:TikTok> 애플리케이션을 일시적으로 차단했으나 연령 제한 및 보안 매커니즘 등의 후속조치 이후 일주일 만에 차단 조치를 해제했다.,no_relation:no_relation,"{'start': 0, 'text': '인도네시아', 'type': 'no_relation'}","{'start': 19, 'text': 'TikTok', 'type': 'no_relation'}",,
"이후 의회의 연방 거래 위원회 조사 재개 요구가 불거졌고, 2020년 7월 미국 연방 거래 위원회와 미국 법무부가 조사에 착수한 것으로 알려졌다.","이후 의회의 <sbj:연방 거래 위원회> 조사 재개 요구가 불거졌고, <obj:2020년 7월> 미국 연방 거래 위원회와 미국 법무부가 조사에 착수한 것으로 알려졌다.",no_relation:no_relation,"{'start': 7, 'text': '연방 거래 위원회', 'type': 'no_relation'}","{'start': 33, 'text': '2020년 7월', 'type': 'no_relation'}",,
마윈은 포브스지 커버에 소개된 최초의 중국인으로 기록되었다.,<sbj:마윈>은 <obj:포브스지> 커버에 소개된 최초의 중국인으로 기록되었다.,no_relation:no_relation,"{'start': 0, 'text': '마윈', 'type': 'no_relation'}","{'start': 4, 'text': '포브스지', 'type': 'no_relation'}",,
"의회 위원회에 참석한 정보청장 엘리자베스 덴햄(Elizabeth Denham)은 이번 조사는 개인 데이터 수집 문제, 온라인에서 어린이들이 수집하고 공유하는 동영상의 종류, 그리고 성인이라면 누구나 어린이에게 메시지를 보낼 수 있는 플랫폼의 공개 메시지 시스템 문제에 초점을 맞추고 있다고 말했다.","의회 위원회에 참석한 정보청장 <obj:엘리자베스 덴햄>(Elizabeth Denham)은 이번 조사는 개인 데이터 수집 문제, 온라인에서 어린이들이 수집하고 공유하는 동영상의 종류, 그리고 <sbj:성인>이라면 누구나 어린이에게 메시지를 보낼 수 있는 플랫폼의 공개 메시지 시스템 문제에 초점을 맞추고 있다고 말했다.",no_relation:no_relation,"{'start': 101, 'text': '성인', 'type': 'no_relation'}","{'start': 17, 'text': '엘리자베스 덴햄', 'type': 'no_relation'}",,
제프 베조스는 당시 닷컴 버블이 불던 1994년 7월 5일 카다브라(Cadabra)라는 이름으로 회사를 통합하였다.,제프 베조스는 당시 닷컴 버블이 불던 1994년 7월 5일 <obj:카다브라>(<sbj:Cadabra>)라는 이름으로 회사를 통합하였다.,org:alteranate_names,"{'start': 38, 'text': 'Cadabra', 'type': 'org'}","{'start': 33, 'text': '카다브라', 'type': 'org'}",,
